County Code,County Name,,,,,Const. Code,,Constituency Name,,,,,Ward Code,,Ward Name,,,Full Names A,,,,Full Names B,,,Party/Independent Candidate
24,West Pokot,,,,,129,,Kapenguria,,,,,641,,Riwo,,,Samwel Plapan,,,,Lokirayese,,,Kenya African National Union
24,West Pokot,,,,,129,,Kapenguria,,,,,642,,Kapenguria,,,Richard Achechek,,,,Mastaluk,,,Kenya National Congress
24,West Pokot,,,,,129,,Kapenguria,,,,,643,,Mnagei,,,James Limanyang,,,,Kapellion,,,Kenya African National Union
24,West Pokot,,,,,129,,Kapenguria,,,,,644,,Siyoi,,,Samuel Lemale,,,,Werokoporen,,,Kenya African National Union
24,West Pokot,,,,,129,,Kapenguria,,,,,645,,Endugh,,,Peter Lotopoch,,,,Kasimotwo,,,Federal Party of Kenya
24,West Pokot,,,,,129,,Kapenguria,,,,,646,,Sook,,,Wilson Takaramoi,,,,Longuria,,,Kenya African National Union
24,West Pokot,,,,,130,,Sigor,,,,,647,,Sekerr,,,Thomas,,,,Ng'olesia,,,Orange Democratic Movement
24,West Pokot,,,,,130,,Sigor,,,,,648,,Masool,,,Pyatich Lonyangatodo,,,,Loporna,,,United Republican Party
24,West Pokot,,,,,130,,Sigor,,,,,649,,Lomut,,,Hellen Cherotich,,,,Madio,,,Kenya African National Union
24,West Pokot,,,,,130,,Sigor,,,,,650,,Weiwei,,,David Longarinyang,,,,Moiben,,,United Republican Party
24,West Pokot,,,,,131,,Kacheliba,,,,,651,,Suam,,,Jackson,,,,Korikwangan,,,Orange Democratic Movement
24,West Pokot,,,,,131,,Kacheliba,,,,,652,,Kodich,,,Hussein Ambalal,,,,Lodomo,,,United Republican Party
24,West Pokot,,,,,131,,Kacheliba,,,,,653,,Kasei,,,Samson Long'arikaye,,,,Lochaun,,,Kenya African National Union
24,West Pokot,,,,,131,,Kacheliba,,,,,654,,Kapchok,,,Peter Yerer,,,,Lokor,,,Kenya African National Union
24,West Pokot,,,,,131,,Kacheliba,,,,,655,,Kiwawa,,,Joshua,,,,Chumel,,,The National Vision Party
24,West Pokot,,,,,131,,Kacheliba,,,,,656,,Alale,,,Lokwakou,,,,Achila,,,United Republican Party
24,West Pokot,,,,,132,,Pokot South,,,,,657,,Chepareria,,,Johnson Kalo,,,,Losilian,,,Orange Democratic Movement
24,West Pokot,,,,,132,,Pokot South,,,,,658,,Batei,,,Simon Lokanya,,,,Kalekem,,,Kenya African National Union
24,West Pokot,,,,,132,,Pokot South,,,,,659,,Lelan,,,Dennis Ruto William,,,,Kapchok,,,Orange Democratic Movement
24,West Pokot,,,,,132,,Pokot South,,,,,660,,Tapach,,,Thomas Cheleken,,,,Tuliakim,,,Mazingira Greens Party of Kenya
25,Samburu,,,,,133,,Samburu West,,,,,661,,Lodokejek,,,Jerias,,,,Leshoomo,,,Orange Democratic Movement
25,Samburu,,,,,133,,Samburu West,,,,,662,,Suguta Marmar,,,Lesoipa Shadrack,,,,Nakini,,,United Republican Party
25,Samburu,,,,,133,,Samburu West,,,,,663,,Maralal,,,Elly Stephen,,,,Loldepe,,,The National Alliance
25,Samburu,,,,,133,,Samburu West,,,,,664,,Loosuk,,,Adamson Lazaro,,,,Lanyasunya,,,The National Alliance
25,Samburu,,,,,133,,Samburu West,,,,,665,,Poro,,,Lazaro,,,,Letiktik,,,The National Alliance
25,Samburu,,,,,134,,Samburu North,,,,,666,,El-Barta,,,Romanos Allan,,,,Leakano,,,Safina
25,Samburu,,,,,134,,Samburu North,,,,,667,,Nachola,,,Lawrence Sebastian,,,,Lorunyei,,,Kenya African National Union
25,Samburu,,,,,134,,Samburu North,,,,,668,,Ndoto,,,Raisy Ahamed,,,,Letura,,,United Republican Party
25,Samburu,,,,,134,,Samburu North,,,,,669,,Nyiro,,,Maura Lekuram,,,,Lemoosa,,,United Republican Party
25,Samburu,,,,,134,,Samburu North,,,,,670,,Angata Nanyokie,,,(Postponed),,,,,,,
25,Samburu,,,,,134,,Samburu North,,,,,671,,Baawa,,,Pius Leyaro,,,,Lobuk,,,The National Alliance
25,Samburu,,,,,135,,Samburu East,,,,,672,,Waso,,,Fabian David,,,,Lolosoli,,,United Republican Party
25,Samburu,,,,,135,,Samburu East,,,,,673,,Wamba West,,,Leitore,,,,Benjamin,,,The National Alliance
25,Samburu,,,,,135,,Samburu East,,,,,674,,Wamba East,,,Jackson Layan,,,,Lelenkeju,,,The National Alliance
25,Samburu,,,,,135,,Samburu East,,,,,675,,Wamba North,,,Lentukunye,,,,Christopher,,,United Republican Party
26,Trans Nzoia,,,,,136,,Kwanza,,,,,676,,Kapomboi,,,Edward Kipyego,,,,Kitur,,,New Ford Kenya
26,Trans Nzoia,,,,,136,,Kwanza,,,,,677,,Kwanza,,,John Ichenihi,,,,Likovele,,,New Ford Kenya
26,Trans Nzoia,,,,,136,,Kwanza,,,,,678,,Keiyo,,,Emmanuel Waswa,,,,Simiyu,,,Forum For Restoration of Democracy-Kenya
26,Trans Nzoia,,,,,136,,Kwanza,,,,,679,,Bidii,,,Mathews Maciira,,,,Nyarango,,,The National Alliance
26,Trans Nzoia,,,,,137,,Endebess,,,,,680,,Chepchoina,,,Masika George,,,,Mukhwana,,,United Republican Party
26,Trans Nzoia,,,,,137,,Endebess,,,,,681,,Endebess,,,Patrick Ngeywa,,,,Kisiero,,,United Republican Party
26,Trans Nzoia,,,,,137,,Endebess,,,,,682,,Matumbei,,,Ronald Wanjala,,,,Matongolo,,,New Ford Kenya
26,Trans Nzoia,,,,,138,,Saboti,,,,,683,,Kinyoro,,,Gilbert Kitiyo,,,,Ndiema,,,United Republican Party
26,Trans Nzoia,,,,,138,,Saboti,,,,,684,,Matisi,,,Betty Chemtai,,,,Kipsongok,,,New Ford Kenya
26,Trans Nzoia,,,,,138,,Saboti,,,,,685,,Tuwani,,,Francis Obingo,,,,Were,,,Orange Democratic Movement
26,Trans Nzoia,,,,,138,,Saboti,,,,,686,,Saboti,,,David Kipkorir,,,,Kaboloman,,,The National Alliance
26,Trans Nzoia,,,,,138,,Saboti,,,,,687,,Machewa,,,Japheth Wamukota,,,,Wambalaba,,,New Ford Kenya
26,Trans Nzoia,,,,,139,,Kiminini,,,,,688,,Kiminini,,,David Wangila,,,,Kisaka,,,Forum For Restoration of Democracy-Kenya
26,Trans Nzoia,,,,,139,,Kiminini,,,,,689,,Waitaluk,,,Simon Nyongesa,,,,Makhanu,,,New Ford Kenya
26,Trans Nzoia,,,,,139,,Kiminini,,,,,690,,Sirende,,,Alfred Wafula,,,,Weswa,,,New Ford Kenya
26,Trans Nzoia,,,,,139,,Kiminini,,,,,691,,Hospital,,,Simon Kipchirchir,,,,Toroitich,,,United Republican Party
26,Trans Nzoia,,,,,139,,Kiminini,,,,,692,,Sikhendu,,,Andrew Sichangi,,,,Kutitila,,,Federal Party Of Kenya
26,Trans Nzoia,,,,,139,,Kiminini,,,,,693,,Nabiswa,,,Joel Milimo,,,,Wekesa,,,Forum For Restoration of Democracy-Kenya
26,Trans Nzoia,,,,,140,,Cherangany,,,,,694,,Sinyerere,,,Victor Ibrahim,,,,Osiako,,,New Ford Kenya
26,Trans Nzoia,,,,,140,,Cherangany,,,,,695,,Makutano,,,Stephen Njoroge,,,,Kuru,,,New Ford Kenya
26,Trans Nzoia,,,,,140,,Cherangany,,,,,696,,Kaplamai,,,Buyera Sam,,,,Mutuli,,,Forum For Restoration of Democracy-Kenya
26,Trans Nzoia,,,,,140,,Cherangany,,,,,697,,Motosiet,,,Hillary Kiplagat,,,,Kemei,,,United Republican Party
26,Trans Nzoia,,,,,140,,Cherangany,,,,,698,,Cherangany/ Suwerwa,,,Samuel K.,,,,Yator,,,United Republican Party
26,Trans Nzoia,,,,,140,,Cherangany,,,,,699,,Chepsiro/ Kiptoror,,,Angeline Chemutai,,,,Too,,,United Republican Party
26,Trans Nzoia,,,,,140,,Cherangany,,,,,700,,Sitatunga,,,Munene,,,,Mukuha,,,The National Alliance
27,Uasin Gishu,,,,,141,,Soy,,,,,701,,Moi's Bridge,,,Daniel Sanga,,,,Kipleting,,,United Republican Party
27,Uasin Gishu,,,,,141,,Soy,,,,,702,,Kapkures,,,David Kiptoo,,,,Tarus,,,United Republican Party
27,Uasin Gishu,,,,,141,,Soy,,,,,703,,Ziwa,,,Hillary Kibet,,,,Keter,,,United Republican Party
27,Uasin Gishu,,,,,141,,Soy,,,,,704,,Segero/Barsombe,,,Obadiah Kipleting,,,,Kosgei,,,United Republican Party
27,Uasin Gishu,,,,,141,,Soy,,,,,706,,Soy,,,Isaac Kiptanui,,,,Chirchir,,,United Republican Party
27,Uasin Gishu,,,,,141,,Soy,,,,,707,,Kuinet/Kapsuswa,,,Rebecca Chepchirchir,,,,Sugut,,,United Republican Party
27,Uasin Gishu,,,,,142,,Turbo,,,,,708,,Ngenyilel,,,David Kiptoo,,,,Singoei,,,United Republican Party
27,Uasin Gishu,,,,,142,,Turbo,,,,,709,,Tapsagoi,,,Wilson A.,,,,Mtai,,,United Republican Party
27,Uasin Gishu,,,,,142,,Turbo,,,,,710,,Kamagut,,,Jeremiah Kimeli,,,,Sang,,,United Republican Party
27,Uasin Gishu,,,,,142,,Turbo,,,,,711,,Kiplombe,,,Ramadhan Werambo,,,,Ali,,,Orange Democratic Movement
27,Uasin Gishu,,,,,142,,Turbo,,,,,712,,Kapsaos,,,Hoseah Kibet,,,,Korir,,,United Republican Party
27,Uasin Gishu,,,,,142,,Turbo,,,,,713,,Huruma,,,Peter Kamau Kariuki Kiiru,,,,Chomba,,,United Republican Party
27,Uasin Gishu,,,,,143,,Moiben,,,,,714,,Tembelio,,,Pius Kipkorir,,,,Kigen,,,United Republican Party
27,Uasin Gishu,,,,,143,,Moiben,,,,,715,,Sergoit,,,Moses Kipchumba,,,,Barteng,,,United Republican Party
27,Uasin Gishu,,,,,143,,Moiben,,,,,716,,Karuna/Meibeki,,,Josphat Lowoi,,,,Lodeya,,,United Republican Party
27,Uasin Gishu,,,,,143,,Moiben,,,,,717,,Moiben,,,Tirus Kipyego,,,,Ting,,,United Republican Party
27,Uasin Gishu,,,,,143,,Moiben,,,,,718,,Kimumu,,,Samuel Kiptanui Arap,,,,Ruto,,,United Republican Party
27,Uasin Gishu,,,,,144,,Ainabkoi,,,,,719,,Kapsoya,,,Isaack Kirwa,,,,Kemboi,,,United Republican Party
27,Uasin Gishu,,,,,144,,Ainabkoi,,,,,720,,Kaptagat,,,Jonathan Kiprop,,,,Ngetich,,,United Republican Party
27,Uasin Gishu,,,,,144,,Ainabkoi,,,,,721,,Ainabkoi/Olare,,,Nicholas Kiprotich,,,,Chelulei,,,United Republican Party
27,Uasin Gishu,,,,,145,,Kapseret,,,,,722,,Simat/Kapseret,,,Pauline Chelimo,,,,Tuwei,,,United Republican Party
27,Uasin Gishu,,,,,145,,Kapseret,,,,,723,,Kipkenyo,,,Hillary Kipkemboi,,,,Rono,,,United Republican Party
27,Uasin Gishu,,,,,145,,Kapseret,,,,,724,,Ngeria,,,Stephen Kiprotich,,,,Leting,,,United Republican Party
27,Uasin Gishu,,,,,145,,Kapseret,,,,,725,,Megun,,,Peter Kipleting,,,,Sugut,,,United Republican Party
27,Uasin Gishu,,,,,145,,Kapseret,,,,,726,,Langas,,,Francis Muya,,,,Mwangi,,,The National Alliance
27,Uasin Gishu,,,,,146,,Kesses,,,,,727,,Racecourse,,,Amos Kimeli,,,,Kiptanui,,,United Republican Party
27,Uasin Gishu,,,,,146,,Kesses,,,,,728,,Cheptiret/Kipcha mo,,,Josephine,,,,Tarus,,,United Republican Party
27,Uasin Gishu,,,,,146,,Kesses,,,,,729,,Tulwet/Chuiyat,,,Hillary Kiptoo,,,,Mutai,,,United Republican Party
27,Uasin Gishu,,,,,146,,Kesses,,,,,730,,Tarakwa,,,Patrick Kiptoo,,,,Bundotich,,,United Republican Party
28,Elgeyo/ Marakwet,,,,,147,,Marakwet East,,,,,731,,Kapyego,,,Benson Kibet,,,,Kiptire,,,Kenya African National Union
28,Elgeyo/ Marakwet,,,,,147,,Marakwet East,,,,,732,,Sambirir,,,Paul Kipkemoi,,,,Suter,,,United Republican Party
28,Elgeyo/ Marakwet,,,,,147,,Marakwet East,,,,,733,,Endo,,,Festus Korir,,,,Kirop,,,United Republican Party
28,Elgeyo/ Marakwet,,,,,147,,Marakwet East,,,,,734,,Embobut / Embulot,,,Simion,,,,Chebii,,,Party of Independent Candidates of Kenya
28,Elgeyo/ Marakwet,,,,,148,,Marakwet West,,,,,735,,Lelan,,,Charles Chemase,,,,Cherono,,,United Republican Party
28,Elgeyo/ Marakwet,,,,,148,,Marakwet West,,,,,736,,Sengwer,,,Kipketer David,,,,Kiprono,,,United Republican Party
28,Elgeyo/ Marakwet,,,,,148,,Marakwet West,,,,,737,,Cherang'any/Che bororwa,,,Philemon Kiptoo,,,,Koech,,,United Republican Party
28,Elgeyo/ Marakwet,,,,,148,,Marakwet West,,,,,738,,Moiben/Kuserwo,,,William Cheruiyot,,,,Chesingany,,,United Republican Party
28,Elgeyo/ Marakwet,,,,,148,,Marakwet West,,,,,739,,Kapsowar,,,David,,,,Yego,,,United Republican Party
28,Elgeyo/ Marakwet,,,,,148,,Marakwet West,,,,,740,,Arror,,,Kibor Kimutai,,,,Christopher,,,United Republican Party
28,Elgeyo/ Marakwet,,,,,149,,Keiyo North,,,,,741,,Emsoo,,,Christopher Kangogo,,,,Cheboiboch,,,Kenya African National Union
28,Elgeyo/ Marakwet,,,,,149,,Keiyo North,,,,,742,,Kamariny,,,Kenneth Kibet,,,,Lagat,,,United Republican Party
28,Elgeyo/ Marakwet,,,,,149,,Keiyo North,,,,,743,,Kapchemutwa,,,Rosa,,,,Cherop,,,United Republican Party
28,Elgeyo/ Marakwet,,,,,149,,Keiyo North,,,,,744,,Tambach,,,Vincent Kiptoo,,,,Keitany,,,United Republican Party
28,Elgeyo/ Marakwet,,,,,150,,Keiyo South,,,,,745,,Kaptarakwa,,,Thomas Kipkorir,,,,Kigen,,,United Republican Party
28,Elgeyo/ Marakwet,,,,,150,,Keiyo South,,,,,746,,Chepkorio,,,Tecla Jerotich,,,,Kibet,,,United Republican Party
28,Elgeyo/ Marakwet,,,,,150,,Keiyo South,,,,,747,,Soy North,,,Vincent Kipruto,,,,Kipchumba,,,United Republican Party
28,Elgeyo/ Marakwet,,,,,150,,Keiyo South,,,,,748,,Soy South,,,Gilbert Kaptugen,,,,Cheruiyot,,,United Republican Party
28,Elgeyo/ Marakwet,,,,,150,,Keiyo South,,,,,749,,Kabiemit,,,Wilson Kipketer,,,,Boit,,,United Republican Party
28,Elgeyo/ Marakwet,,,,,150,,Keiyo South,,,,,750,,Metkei,,,Daniel,,,,Chirchir,,,United Republican Party
29,Nandi,,,,,151,,Tinderet,,,,,751,,Songhor/Soba,,,Philip K M,,,,Sang,,,United Republican Party
29,Nandi,,,,,151,,Tinderet,,,,,752,,Tindiret,,,Samwel Kipkurui,,,,Chepkwony,,,United Republican Party
29,Nandi,,,,,151,,Tinderet,,,,,753,,Chemelil/ Chemase,,,Martin,,,,Douglas,,,United Republican Party
29,Nandi,,,,,151,,Tinderet,,,,,754,,Kapsimotwo,,,Julius Kiprono,,,,Ruttoh,,,United Republican Party
29,Nandi,,,,,152,,Aldai,,,,,755,,Kabwareng,,,Jackson Swadi,,,,Kedogo,,,United Democratic Forum Party
29,Nandi,,,,,152,,Aldai,,,,,756,,Terik,,,Thomas,,,,Martim,,,United Republican Party
29,Nandi,,,,,152,,Aldai,,,,,757,,Kemeloi-Maraba,,,Charles Jacob,,,,Maiyo,,,Kenya African National Union
29,Nandi,,,,,152,,Aldai,,,,,758,,Kobujoi,,,Julius,,,,Menjo,,,United Republican Party
29,Nandi,,,,,152,,Aldai,,,,,759,,Kaptumo-Kaboi,,,Josphat Kipchumba,,,,Tarbei,,,United Republican Party
29,Nandi,,,,,152,,Aldai,,,,,760,,Koyo-Ndurio,,,Wilson Kiptanui,,,,Ngetich,,,United Republican Party
29,Nandi,,,,,153,,Nandi Hills,,,,,761,,Nandi Hills,,,Samwel Kinyor,,,,Sawe,,,United Republican Party
29,Nandi,,,,,153,,Nandi Hills,,,,,762,,Chepkunyuk,,,John Kiprotich,,,,Keter,,,United Republican Party
29,Nandi,,,,,153,,Nandi Hills,,,,,763,,Ol'lessos,,,Daniel Bartera,,,,Moiyo,,,United Republican Party
29,Nandi,,,,,153,,Nandi Hills,,,,,764,,Kapchorua,,,David Cheruiyot,,,,Rotich,,,United Republican Party
29,Nandi,,,,,154,,Chesumei,,,,,765,,Chemundu/ Kapng'etuny,,,Joseph Kipchumba,,,,Too,,,United Republican Party
29,Nandi,,,,,154,,Chesumei,,,,,766,,Kosirai,,,Simion Kipruto,,,,Bor,,,United Republican Party
29,Nandi,,,,,154,,Chesumei,,,,,767,,Lelmokwo/ Ngechek,,,Hesbon Kiprop,,,,Metto,,,United Republican Party
29,Nandi,,,,,154,,Chesumei,,,,,768,,Kaptel/ Kamoiywo,,,Amos Kipchirchir,,,,Korir,,,United Republican Party
29,Nandi,,,,,154,,Chesumei,,,,,769,,Kiptuya,,,Geofrey Imbuchi,,,,Kevolwe,,,United Democratic Forum Party
29,Nandi,,,,,155,,Emgwen,,,,,770,,Chepkumia,,,Wilson Kipkirui,,,,Sang,,,United Republican Party
29,Nandi,,,,,155,,Emgwen,,,,,771,,Kapkangani,,,Eliud,,,,Kirongo,,,United Democratic Forum Party
29,Nandi,,,,,155,,Emgwen,,,,,772,,Kapsabet,,,David,,,,Kipkoech,,,United Democratic Forum Party
29,Nandi,,,,,155,,Emgwen,,,,,773,,Kilibwoni,,,Mark Kipkoech,,,,George,,,United Republican Party
29,Nandi,,,,,156,,Mosop,,,,,774,,Chepterwai,,,Isack Kiplagat,,,,Choge,,,United Republican Party
29,Nandi,,,,,156,,Mosop,,,,,775,,Kipkaren,,,Hillary Kipngetich,,,,Koiya,,,United Republican Party
29,Nandi,,,,,156,,Mosop,,,,,776,,Kurgung/ Surungai,,,Pius Kiprop,,,,Murrey,,,United Republican Party
29,Nandi,,,,,156,,Mosop,,,,,777,,Kabiyet,,,Frendas Kipserem,,,,Cheruiyot,,,United Republican Party
29,Nandi,,,,,156,,Mosop,,,,,778,,Ndalat,,,Francis Kiprop,,,,Kemei,,,Party of Democratic Unity
29,Nandi,,,,,156,,Mosop,,,,,779,,Kabisaga,,,Baruch Kipchirchir,,,,Suge,,,National Rainbow Coalition
29,Nandi,,,,,156,,Mosop,,,,,780,,Sangalo/ Kebulonik,,,Norbert Kipkorir,,,,Maiyo,,,United Republican Party
30,Baringo,,,,,157,,Tiaty,,,,,781,,Tirioko,,,Stephen,,,,Maklap,,,United Republican Party
30,Baringo,,,,,157,,Tiaty,,,,,782,,Kolowa,,,Solomon Loluka,,,,Makal,,,United Republican Party
30,Baringo,,,,,157,,Tiaty,,,,,783,,Ribkwo,,,Tuwit Loreria,,,,Daniel,,,United Republican Party
30,Baringo,,,,,157,,Tiaty,,,,,784,,Silale,,,Lotela Jackvan,,,,Nelson,,,Kenya African National Union
30,Baringo,,,,,157,,Tiaty,,,,,785,,Loiyamorock,,,Fredrick Kibet,,,,Cheretei,,,United Republican Party
30,Baringo,,,,,157,,Tiaty,,,,,786,,Tangulbei/ Korossi,,,Amasile P.,,,,Peter,,,United Republican Party
30,Baringo,,,,,157,,Tiaty,,,,,787,,Churo/Amaya,,,Thomas Loktar,,,,Minito,,,Narc-Kenya
30,Baringo,,,,,158,,Baringo North,,,,,788,,Barwessa,,,Joseph Makilap,,,,Kipkoros,,,Kenya African National Union
30,Baringo,,,,,158,,Baringo North,,,,,789,,Kabartonjo,,,James Kipsang,,,,Cheptoo,,,United Republican Party
30,Baringo,,,,,158,,Baringo North,,,,,790,,Saimo/ Kipsaraman,,,Vincent C,,,,Kiror,,,United Democratic Forum Party
30,Baringo,,,,,158,,Baringo North,,,,,791,,Saimo/Soi,,,Richard Kipsimnyan,,,,Kambala,,,United Republican Party
30,Baringo,,,,,158,,Baringo North,,,,,792,,Bartabwa,,,Reuben Chirchir,,,,Chepsongol,,,United Republican Party
30,Baringo,,,,,159,,Baringo Central,,,,,793,,Kabarnet,,,Chebon Kiplimo,,,,Johana,,,United Republican Party
30,Baringo,,,,,159,,Baringo Central,,,,,794,,Sacho,,,Zachariah,,,,Kipkuto,,,National Agenda Party of Kenya
30,Baringo,,,,,159,,Baringo Central,,,,,795,,Tenges,,,Solomon K,,,,Cheptai,,,United Republican Party
30,Baringo,,,,,159,,Baringo Central,,,,,796,,Ewalel/Chapchap,,,Richard Cherutich,,,,Kitilit,,,United Republican Party
30,Baringo,,,,,159,,Baringo Central,,,,,797,,Kapropita,,,Solomon Kiprop,,,,Chemjor,,,United Republican Party
30,Baringo,,,,,160,,Baringo South,,,,,798,,Marigat,,,Isaiah Cheboi,,,,Kibowen,,,United Republican Party
30,Baringo,,,,,160,,Baringo South,,,,,799,,Ilchamus,,,Wesley Lemweli,,,,Lekakimon,,,Orange Democratic Movement
30,Baringo,,,,,160,,Baringo South,,,,,800,,Mochongoi,,,Jackson Tarus,,,,Kabereei,,,The National Alliance
30,Baringo,,,,,160,,Baringo South,,,,,801,,Mukutani,,,Renson Kiole,,,,Parkei,,,Orange Democratic Movement
30,Baringo,,,,,161,,Mogotio,,,,,802,,Mogotio,,,Elijah Kibiwott,,,,Toroitich,,,United Republican Party
30,Baringo,,,,,161,,Mogotio,,,,,803,,Emining,,,Geofrey Kipkemoi,,,,Chelal,,,Kenya African National Union
30,Baringo,,,,,161,,Mogotio,,,,,804,,Kisanana,,,Jacob Kiprotich,,,,Cheboiwo,,,United Republican Party
30,Baringo,,,,,162,,Eldama Ravine,,,,,805,,Lembus,,,John Kibet,,,,Mutai,,,United Republican Party
30,Baringo,,,,,162,,Eldama Ravine,,,,,806,,Lembus Kwen,,,Cyrus Kiprotich,,,,Kibii,,,United Republican Party
30,Baringo,,,,,162,,Eldama Ravine,,,,,807,,Ravine,,,Douglas Kiplimo,,,,Tanui,,,United Republican Party
30,Baringo,,,,,162,,Eldama Ravine,,,,,808,,Mumberes/Maji Mazuri,,,Peter Kagathi,,,,Kimani,,,The National Alliance
30,Baringo,,,,,162,,Eldama Ravine,,,,,809,,Lembus/Perkerra,,,Kibiwott,,,,Munge,,,United Republican Party
30,Baringo,,,,,162,,Eldama Ravine,,,,,810,,Koibatek,,,Benard Kipruto,,,,Borus,,,United Republican Party
31,Laikipia,,,,,163,,Laikipia West,,,,,811,,Ol-Moran,,,Dann Ndegwa,,,,Macharia,,,The National Alliance
31,Laikipia,,,,,163,,Laikipia West,,,,,812,,Rumuruti Township,,,Joseph Kipruto,,,,Suge,,,United Republican Party
31,Laikipia,,,,,163,,Laikipia West,,,,,813,,Githiga,,,Peter Thomi,,,,Waigwa,,,The National Alliance
31,Laikipia,,,,,163,,Laikipia West,,,,,814,,Marmanet,,,Francis Mukuria,,,,Githinji,,,The National Alliance
31,Laikipia,,,,,163,,Laikipia West,,,,,815,,Igwamiti,,,Joseph Kabali,,,,Murua,,,The National Alliance
31,Laikipia,,,,,163,,Laikipia West,,,,,816,,Salama,,,Wilson Wakahiu,,,,Waithaka,,,The National Alliance
31,Laikipia,,,,,164,,Laikipia East,,,,,817,,Ngobit,,,Ephraim Mwangi,,,,Wachira,,,The National Alliance
31,Laikipia,,,,,164,,Laikipia East,,,,,818,,Tigithi,,,Beth Waithira,,,,Muchiri,,,The National Alliance
31,Laikipia,,,,,164,,Laikipia East,,,,,819,,Thingithu,,,Micheal Kinyua,,,,Gichangi,,,The National Alliance
31,Laikipia,,,,,164,,Laikipia East,,,,,820,,Nanyuki,,,Peter Kimondo,,,,Ngari,,,The National Alliance
31,Laikipia,,,,,164,,Laikipia East,,,,,821,,Umande,,,Stephen Mwangi,,,,Maruga,,,The National Alliance
31,Laikipia,,,,,165,,Laikipia North,,,,,822,,Sosian,,,Jacob Ekoeli,,,,Endom,,,Grand National Union
31,Laikipia,,,,,165,,Laikipia North,,,,,823,,Segera,,,Chalumbo Knanginyo,,,,Kaparo,,,United Republican Party
31,Laikipia,,,,,165,,Laikipia North,,,,,824,,Mugogodo West,,,Paul Mamaiyo Lebeneyio,,,,Baruchoi,,,Orange Democratic Movement
31,Laikipia,,,,,165,,Laikipia North,,,,,825,,Mugogodo East,,,Paul Kurenyi,,,,Leshuel,,,United Republican Party
32,Nakuru,,,,,166,,Molo,,,,,826,,Mariashoni,,,Agnes Jerotich,,,,Salimu,,,United Republican Party
32,Nakuru,,,,,166,,Molo,,,,,827,,Elburgon,,,Florence Wambui,,,,Njoroge,,,The National Alliance
32,Nakuru,,,,,166,,Molo,,,,,828,,Turi,,,Michael Wangombe,,,,Ngeshu,,,The National Alliance
32,Nakuru,,,,,166,,Molo,,,,,829,,Molo,,,Joseph Ngugi,,,,Muigai,,,The National Alliance
32,Nakuru,,,,,167,,Njoro,,,,,830,,Mau Narok,,,Benjamin Irungu,,,,Gitonga,,,The National Alliance
32,Nakuru,,,,,167,,Njoro,,,,,831,,Mauche,,,Kipnge'no Leonard,,,,Korir,,,The National Alliance
32,Nakuru,,,,,167,,Njoro,,,,,832,,Kihingo,,,Stephen Karanja,,,,Kiarie,,,The National Alliance
32,Nakuru,,,,,167,,Njoro,,,,,833,,Nessuit,,,Samuel Kipkemoi,,,,Tonui,,,United Republican Party
32,Nakuru,,,,,167,,Njoro,,,,,834,,Lare,,,Newton Kabuu,,,,Wauthi,,,The National Alliance
32,Nakuru,,,,,167,,Njoro,,,,,835,,Njoro,,,Ezekiel Kungu,,,,Kariuki,,,The National Alliance
32,Nakuru,,,,,168,,Naivasha,,,,,836,,Biashara,,,Joel Karuri,,,,Maina,,,The National Alliance
32,Nakuru,,,,,168,,Naivasha,,,,,837,,Hells Gate,,,Jonathan Kuria,,,,Warothe,,,The National Alliance
32,Nakuru,,,,,168,,Naivasha,,,,,838,,Lake View,,,Simon Wanyoike,,,,Ngigi,,,The National Alliance
32,Nakuru,,,,,168,,Naivasha,,,,,839,,Mai Mahiu,,,Stephen Ngethe,,,,Chege,,,The National Alliance
32,Nakuru,,,,,168,,Naivasha,,,,,840,,Maiella,,,Munjinga,,,,Kariuki,,,Grand National Union
32,Nakuru,,,,,168,,Naivasha,,,,,841,,Olkaria,,,Peter Wanjala Manyonge,,,,Palanga,,,Orange Democratic Movement
32,Nakuru,,,,,168,,Naivasha,,,,,842,,Naivasha East,,,Samuel Waithuki,,,,Njane,,,The National Alliance
32,Nakuru,,,,,168,,Naivasha,,,,,843,,Viwandani,,,Eunice Wambui,,,,Muriithi,,,Mazingira Greens Party of Kenya
32,Nakuru,,,,,169,,Gilgil,,,,,844,,Gilgil,,,Jane Wangui,,,,Ngugi,,,The National Alliance
32,Nakuru,,,,,169,,Gilgil,,,,,845,,Elementaita,,,Moses Ndungu,,,,Kamau,,,The National Alliance
32,Nakuru,,,,,169,,Gilgil,,,,,846,,Mbaruk/Eburu,,,Jane Simita,,,,Munka,,,The National Alliance
32,Nakuru,,,,,169,,Gilgil,,,,,847,,Malewa West,,,John Gathirwa,,,,Chege,,,The National Alliance
32,Nakuru,,,,,169,,Gilgil,,,,,848,,Murindati,,,Monicah Wangare,,,,Gitau,,,The National Alliance
32,Nakuru,,,,,170,,Kuresoi South,,,,,849,,Amalo,,,Hillary Kibet,,,,Korir,,,United Republican Party
32,Nakuru,,,,,170,,Kuresoi South,,,,,850,,Keringet,,,Leah Jepkoech,,,,Serem,,,United Republican Party
32,Nakuru,,,,,170,,Kuresoi South,,,,,851,,Kiptagich,,,James Kipkoros,,,,Tuei,,,United Republican Party
32,Nakuru,,,,,170,,Kuresoi South,,,,,852,,Tinet,,,David Kipkoech,,,,Malel,,,United Republican Party
