STATE NAME,STATE CODE,LGA NAME,LGA CODE,WARD NAME,WARD CODE
OGUN,OG,IPOKIA,14,IPOKIA I,01
OGUN,OG,IPOKIA,14,IPOKIA II,02
OGUN,OG,IPOKIA,14,AGOSASA,03
OGUN,OG,IPOKIA,14,IJOFIN/IDOSA,04
OGUN,OG,IPOKIA,14,TUBE,05
OGUN,OG,IPOKIA,14,AGADA,06
OGUN,OG,IPOKIA,14,MAUNI I,07
OGUN,OG,IPOKIA,14,MAUNI II,08
OGUN,OG,IPOKIA,14,AJEGUNLE,09
OGUN,OG,IPOKIA,14,IFONYINTEDO,10
OGUN,OG,IPOKIA,14,IDIROKO,11
OGUN,OG,IPOKIA,14,IHUNBO/ ILASE,12
OGUN,OG,OBAFEMI/OWODE,15,MOKOLOKI,01
OGUN,OG,OBAFEMI/OWODE,15,OFADA,02
OGUN,OG,OBAFEMI/OWODE,15,OWODE,03
OGUN,OG,OBAFEMI/OWODE,15,AJURA,04
OGUN,OG,OBAFEMI/OWODE,15,MOLOKO-ASIPA,05
OGUN,OG,OBAFEMI/OWODE,15,ONIDUNDU,06
OGUN,OG,OBAFEMI/OWODE,15,OBA,07
OGUN,OG,OBAFEMI/OWODE,15,EGBEDA,08
OGUN,OG,OBAFEMI/OWODE,15,KAJOLA,09
OGUN,OG,OBAFEMI/OWODE,15,OBAFEMI,10
OGUN,OG,OBAFEMI/OWODE,15,AJEBO,11
OGUN,OG,OBAFEMI/OWODE,15,ALAPAKO-ONI,12
OGUN,OG,ODEDA,16,ODEDA,01
OGUN,OG,ODEDA,16,BALOGUN ITESI,02
OGUN,OG,ODEDA,16,OLODO,03
OGUN,OG,ODEDA,16,ALAGBAGBA,04
OGUN,OG,ODEDA,16,ILUGUN,05
OGUN,OG,ODEDA,16,OSIELE,06
OGUN,OG,ODEDA,16,OBANTOKO,07
OGUN,OG,ODEDA,16,ALABATA,08
OGUN,OG,ODEDA,16,OBETE,09
OGUN,OG,ODEDA,16,OPEJI,10
OGUN,OG,ODOGBOLU,17,IMOSAN,01
OGUN,OG,ODOGBOLU,17,IMODI,02
OGUN,OG,ODOGBOLU,17,OKUN-OWA,03
OGUN,OG,ODOGBOLU,17,ODOGBOLU I,04
OGUN,OG,ODOGBOLU,17,ODOGBOLU II,05
OGUN,OG,ODOGBOLU,17,AIYEPE,06
OGUN,OG,ODOGBOLU,17,OSOSA,07
OGUN,OG,ODOGBOLU,17,IDOWA,08
OGUN,OG,ODOGBOLU,17,IBEFUN,09
OGUN,OG,ODOGBOLU,17,ILADO,10
OGUN,OG,ODOGBOLU,17,OGBO/MORAIKA/ITA-EPO I,11
OGUN,OG,ODOGBOLU,17,ALA/IGBILE,12
OGUN,OG,ODOGBOLU,17,JOBORE/IBIDO/IKISE,13
OGUN,OG,ODOGBOLU,17,OMU,14
OGUN,OG,ODOGBOLU,17,OGBO/MORAIKA/ITA EPO II,15
OGUN,OG,OGUN WATER SIDE,18,IWOPIN,01
OGUN,OG,OGUN WATER SIDE,18,ONI,02
OGUN,OG,OGUN WATER SIDE,18,IBIADE,03
OGUN,OG,OGUN WATER SIDE,18,LUKOGBE/ILUSIN,04
OGUN,OG,OGUN WATER SIDE,18,ABIGI,05
OGUN,OG,OGUN WATER SIDE,18,EFIRE,06
OGUN,OG,OGUN WATER SIDE,18,AYEDE/LOMIRO,07
OGUN,OG,OGUN WATER SIDE,18,AYILA/ITEBU,08
OGUN,OG,OGUN WATER SIDE,18,MAKUN/IROKUN,09
OGUN,OG,OGUN WATER SIDE,18,ODE-OMI,10
OGUN,OG,REMO NORTH,19,AYEGBAMI,01
OGUN,OG,REMO NORTH,19,IGAN/AJINA,02
OGUN,OG,REMO NORTH,19,MOBORODE/OKE-OLA,03
OGUN,OG,REMO NORTH,19,ODOFIN/IMAGBO/PETEKUN/DAWARA,04
OGUN,OG,REMO NORTH,19,ILARA,05
OGUN,OG,REMO NORTH,19,AKAKA,06
OGUN,OG,REMO NORTH,19,IPARA,07
OGUN,OG,REMO NORTH,19,ORILE-OKO,08
OGUN,OG,REMO NORTH,19,ODE I,09
OGUN,OG,REMO NORTH,19,ODE II,10
OGUN,OG,SAGAMU,20,OKO/EPE/ITULA I,01
OGUN,OG,SAGAMU,20,OKO/EPE/ITULA II,02
OGUN,OG,SAGAMU,20,AYEGBAMI/IJOKUN,03
OGUN,OG,SAGAMU,20,SABO I,04
OGUN,OG,SAGAMU,20,SABO II,05
OGUN,OG,SAGAMU,20,ISOKUN / OYEBAJO,06
OGUN,OG,SAGAMU,20,IJAGBA,07
OGUN,OG,SAGAMU,20,LATAWA,08
OGUN,OG,SAGAMU,20,ODE -LEMO,09
OGUN,OG,SAGAMU,20,OGIJO/ LIKOSI,10
OGUN,OG,SAGAMU,20,SURULERE,11
OGUN,OG,SAGAMU,20,ISOTE,12
OGUN,OG,SAGAMU,20,SIMAWA / IWELEPE,13
OGUN,OG,SAGAMU,20,AGBOWA,14
OGUN,OG,SAGAMU,20,IBIDO/ITUWA/ALARA,15
ONDO,OD,AKOKO NORTH EAST,01,EDO,01
ONDO,OD,AKOKO NORTH EAST,01,EKAN,02
ONDO,OD,AKOKO NORTH EAST,01,IKADO I,03
ONDO,OD,AKOKO NORTH EAST,01,IKADO II,04
ONDO,OD,AKOKO NORTH EAST,01,ILEPA I,05
ONDO,OD,AKOKO NORTH EAST,01,ILEPA II,06
ONDO,OD,AKOKO NORTH EAST,01,ISOWOPO I,07
ONDO,OD,AKOKO NORTH EAST,01,ISOWOPO II,08
ONDO,OD,AKOKO NORTH EAST,01,IYOMETA I,09
ONDO,OD,AKOKO NORTH EAST,01,IYOMETA II,10
ONDO,OD,AKOKO NORTH EAST,01,OORUN I,11
ONDO,OD,AKOKO NORTH EAST,01,OORUN II,12
ONDO,OD,AKOKO NORTH EAST,01,OYINMO,13
ONDO,OD,AKOKO NORTH WEST,02,ARIGIDI/IYE I,01
ONDO,OD,AKOKO NORTH WEST,02,ARIGIDI II,02
ONDO,OD,AKOKO NORTH WEST,02,OKEAGBE,03
ONDO,OD,AKOKO NORTH WEST,02,OYIN/OGE,04
ONDO,OD,AKOKO NORTH WEST,02,AJOWA/IGASI/ERITI/GEDEGEDE,05
ONDO,OD,AKOKO NORTH WEST,02,OGBAGI,06
ONDO,OD,AKOKO NORTH WEST,02,OKE-IRUN/SURULERE,07
ONDO,OD,AKOKO NORTH WEST,02,ODO-IRUN/OYINMO,08
ONDO,OD,AKOKO NORTH WEST,02,ESE/AFIN,09
ONDO,OD,AKOKO NORTH WEST,02,ERUSU/KARAMU/IBARAMU,10
ONDO,OD,AKOKO SOUTH EAST,03,EPINMI I,01
ONDO,OD,AKOKO SOUTH EAST,03,EPINMI II,02
ONDO,OD,AKOKO SOUTH EAST,03,IFIRA,03
ONDO,OD,AKOKO SOUTH EAST,03,IPE I,04
ONDO,OD,AKOKO SOUTH EAST,03,IPE II,05
ONDO,OD,AKOKO SOUTH EAST,03,IPESI,06
ONDO,OD,AKOKO SOUTH EAST,03,ISUA I,07
ONDO,OD,AKOKO SOUTH EAST,03,ISUA II,08
ONDO,OD,AKOKO SOUTH EAST,03,ISUA III,09
ONDO,OD,AKOKO SOUTH EAST,03,ISUA IV,10
ONDO,OD,AKOKO SOUTH EAST,03,SOSAN,11
ONDO,OD,AKOKO SOUTH WEST,04,OKA I IBAKA / SABO,01
ONDO,OD,AKOKO SOUTH WEST,04,OKA II A IKANMU,02
ONDO,OD,AKOKO SOUTH WEST,04,OKA II B OKIA/KOROWA/SIMERIN/UBA,03
ONDO,OD,AKOKO SOUTH WEST,04,OKA III A AGBA,04
ONDO,OD,AKOKO SOUTH WEST,04,OKA III B OWASE /IKESE/IWONRIN/EBINRIN/IDORIN,05
ONDO,OD,AKOKO SOUTH WEST,04,OKA IV/OWAKE/EBO/AYEGUNLE,06
ONDO,OD,AKOKO SOUTH WEST,04,OKA V A OWALUSIN/AYEPE,07
ONDO,OD,AKOKO SOUTH WEST,04,OKA V B OKA ODO/OKELA/BOLORUNDURO,08
ONDO,OD,AKOKO SOUTH WEST,04,IKUN,09
ONDO,OD,AKOKO SOUTH WEST,04,SUPARE I,10
ONDO,OD,AKOKO SOUTH WEST,04,SUPARE II,11
ONDO,OD,AKOKO SOUTH WEST,04,AKUNGBA I,12
ONDO,OD,AKOKO SOUTH WEST,04,AKUNGBA II,13
ONDO,OD,AKOKO SOUTH WEST,04,OBA I,14
ONDO,OD,AKOKO SOUTH WEST,04,OBA II,15
ONDO,OD,AKURE NORTH,05,AGAMO/OKE-OORE/AKOMOWA,01
ONDO,OD,AKURE NORTH,05,AYEDE/OGBESE,02
ONDO,OD,AKURE NORTH,05,AYETORO,03
ONDO,OD,AKURE NORTH,05,IGBATORO,04
ONDO,OD,AKURE NORTH,05,IGOBA/ISINIGBO,05
ONDO,OD,AKURE NORTH,05,ILUABO/ELEYEWO/BOLORUNDURO,06
ONDO,OD,AKURE NORTH,05,ISIMIJA/IRADO,07
ONDO,OD,AKURE NORTH,05,MOFERERE,08
ONDO,OD,AKURE NORTH,05,OBA-ILE,09
ONDO,OD,AKURE NORTH,05,ODO-OJA/IJIGBO,10
ONDO,OD,AKURE NORTH,05,OKE-AFA/OWODE,11
ONDO,OD,AKURE NORTH,05,OKE IJU,12
ONDO,OD,AKURE SOUTH,06,APONMU,01
ONDO,OD,AKURE SOUTH,06,GBOGI/ISIKAN I,02
ONDO,OD,AKURE SOUTH,06,GBOGI/ISIKAN II,03
ONDO,OD,AKURE SOUTH,06,IJOMU/OBANLA,04
ONDO,OD,AKURE SOUTH,06,LISA,05
ONDO,OD,AKURE SOUTH,06,ODA,06
ONDO,OD,AKURE SOUTH,06,ODOPETU,07
ONDO,OD,AKURE SOUTH,06,OKE ARO/URO I,08
ONDO,OD,AKURE SOUTH,06,OKE ARO/URO II,09
ONDO,OD,AKURE SOUTH,06,OSHODI/ISOLO,10
ONDO,OD,AKURE SOUTH,06,OWODE/IMUAGUN,11
ONDO,OD,ESE-ODO,07,APOI I,01
ONDO,OD,ESE-ODO,07,APOI II,02
ONDO,OD,ESE-ODO,07,APOI III,03
ONDO,OD,ESE-ODO,07,APOI IV,04
ONDO,OD,ESE-ODO,07,APOI V,05
ONDO,OD,ESE-ODO,07,AROGBO I,06
ONDO,OD,ESE-ODO,07,AROGBO II,07
ONDO,OD,ESE-ODO,07,AROGBO III,08
ONDO,OD,ESE-ODO,07,UKPARAMA I,09
ONDO,OD,ESE-ODO,07,UKPARAMA II,10
ONDO,OD,IDANRE,08,ALA-ELEFOSAN,01
ONDO,OD,IDANRE,08,ALADE/ATOSIN,02
ONDO,OD,IDANRE,08,IDALE-LEMIKAN,03
ONDO,OD,IDANRE,08,IDALE-LOGBOSERE,04
ONDO,OD,IDANRE,08,IJOMU/ISURIN,05
ONDO,OD,IDANRE,08,IROWO,06
ONDO,OD,IDANRE,08,ISALU EHINPETI,07
ONDO,OD,IDANRE,08,ISALU JIGBOKIN,08
ONDO,OD,IDANRE,08,OFOSU/ONISERE,09
ONDO,OD,IDANRE,08,OWENA/APONMULONA,10
ONDO,OD,IFEDORE,09,ERO/IBUJI/MARIWO,01
ONDO,OD,IFEDORE,09,IGBAKA-OKE I,02
ONDO,OD,IFEDORE,09,IGBAKA-OKE II,03
ONDO,OD,IFEDORE,09,IJARE I,04
ONDO,OD,IFEDORE,09,IJARE II,05
ONDO,OD,IFEDORE,09,OBO/IKOTA/OLO-GBO,06
ONDO,OD,IFEDORE,09,ILARA I,07
ONDO,OD,IFEDORE,09,ILARA II,08
ONDO,OD,IFEDORE,09,IPOGUN/IBULE,09
ONDO,OD,IFEDORE,09,ISARUN/ ERIGI,10
ONDO,OD,ILAJE,10,AHERI,01
ONDO,OD,ILAJE,10,ETIKAN,02
ONDO,OD,ILAJE,10,MAHIN I,03
ONDO,OD,ILAJE,10,MAHIN II,04
ONDO,OD,ILAJE,10,MAHIN III,05
ONDO,OD,ILAJE,10,MAHIN IV,06
ONDO,OD,ILAJE,10,UGBO I,07
ONDO,OD,ILAJE,10,UGBO II,08
ONDO,OD,ILAJE,10,UGBO III,09
ONDO,OD,ILAJE,10,UGBO IV,10
ONDO,OD,ILAJE,10,UGBO V,11
ONDO,OD,ILAJE,10,UGBO VI,12
ONDO,OD,ILEOLUJI/OKEIGBO,11,ILEOLUJI I,01
ONDO,OD,ILEOLUJI/OKEIGBO,11,ILEOLUJI II,02
ONDO,OD,ILEOLUJI/OKEIGBO,11,ILEOLUJI III,03
ONDO,OD,ILEOLUJI/OKEIGBO,11,ILEOLUJI IV,04
ONDO,OD,ILEOLUJI/OKEIGBO,11,ILEOLUJI V,05
ONDO,OD,ILEOLUJI/OKEIGBO,11,ILEOLUJI VI,06
ONDO,OD,ILEOLUJI/OKEIGBO,11,OKE-IGBO I,07
ONDO,OD,ILEOLUJI/OKEIGBO,11,OKE-IGBO II,08
ONDO,OD,ILEOLUJI/OKEIGBO,11,OKE-IGBO III,09
ONDO,OD,ILEOLUJI/OKEIGBO,11,OKE-IGBO IV,10
ONDO,OD,IRELE,12,AJAGBA I,01
ONDO,OD,IRELE,12,AJAGBA II,02
ONDO,OD,IRELE,12,AKOTOGBO I,03
ONDO,OD,IRELE,12,AKOTOGBO II,04
ONDO,OD,IRELE,12,IYANSAN/OMI,05
ONDO,OD,IRELE,12,IRELE I,06
ONDO,OD,IRELE,12,IRELE II,07
ONDO,OD,IRELE,12,IRELE III,08
ONDO,OD,IRELE,12,IRELE IV,09
ONDO,OD,IRELE,12,IRELE V,10
ONDO,OD,ODIGBO,13,AGBABU,01
ONDO,OD,ODIGBO,13,AGO-ALAYE,02
ONDO,OD,ODIGBO,13,AJUE,03
ONDO,OD,ODIGBO,13,ARAROMI OBU,04
ONDO,OD,ODIGBO,13,AYESAN,05
ONDO,OD,ODIGBO,13,EBIJAN,06
ONDO,OD,ODIGBO,13,KOSERU,07
ONDO,OD,ODIGBO,13,ODIGBO,08
ONDO,OD,ODIGBO,13,ONIPARAGA,09
ONDO,OD,ODIGBO,13,ORE I,10
ONDO,OD,ODIGBO,13,ORE II,11
ONDO,OD,OKITIPUPA,14,AYEKA/IGBODIGO,01
ONDO,OD,OKITIPUPA,14,ERINJE,02
ONDO,OD,OKITIPUPA,14,IGBOTAKO I,03
ONDO,OD,OKITIPUPA,14,IGBOTAKO II,04
ONDO,OD,OKITIPUPA,14,IJU-ODO/EREKITI,05
ONDO,OD,OKITIPUPA,14,IKOYA/OLOTO,06
ONDO,OD,OKITIPUPA,14,ILUTITUN I,07
ONDO,OD,OKITIPUPA,14,ILUTITUN II,08
ONDO,OD,OKITIPUPA,14,ILUTITUN III,09
ONDO,OD,OKITIPUPA,14,ODE AYE I,10
ONDO,OD,OKITIPUPA,14,AYE II,11
ONDO,OD,OKITIPUPA,14,OKITIPUPA I,12
ONDO,OD,OKITIPUPA,14,OKITIPUPA II,13
ONDO,OD,ONDO EAST,15,ATERU/OTASAN/IGBA,01
ONDO,OD,ONDO EAST,15,ASANTAN OJA,02
ONDO,OD,ONDO EAST,15,BOLORUNDURO I,03
ONDO,OD,ONDO EAST,15,EPE,04
ONDO,OD,ONDO EAST,15,FAGBO,05
ONDO,OD,ONDO EAST,15,OBADA,06
ONDO,OD,ONDO EAST,15,OBOTO,07
ONDO,OD,ONDO EAST,15,ORISUNMIBARE,08
ONDO,OD,ONDO EAST,15,OWENA BRIDGE,09
ONDO,OD,ONDO EAST,15,TEPO,10
ONDO,OD,ONDO WEST,16,ENUOWA/OBALALU,01
ONDO,OD,ONDO WEST,16,GBAGHENGHA/GBONGBO/AJAGBA ALAFIA,02
ONDO,OD,ONDO WEST,16,IFORE/ODOSIDA/LORO,03
ONDO,OD,ONDO WEST,16,ILUNLA/BAGBE/ODOWO I,04
ONDO,OD,ONDO WEST,16,ILUNLA/BAGBE/ODOWO II,05
ONDO,OD,ONDO WEST,16,LITAYE/OBUNKEKERE/IGBINDO,06
ONDO,OD,ONDO WEST,16,LODASA/IPARUKU/LIJOKA,07
ONDO,OD,ONDO WEST,16,ODOJOMU/ERINKETA/LEGIRI,08
ONDO,OD,ONDO WEST,16,OKEAGUNLA OKEROWO/OKEKUTA,09
ONDO,OD,ONDO WEST,16,OKE-OTUNBA/OKE-DIBA/SOKOTI,10
ONDO,OD,ONDO WEST,16,OKELISA OKEDOKO/OGBODU,11
ONDO,OD,ONDO WEST,16,ORISUNMIBARE/ARAROMI,12
ONDO,OD,OSE,17,AFO,01
ONDO,OD,OSE,17,IDOANI I,02
ONDO,OD,OSE,17,IDOANI II,03
ONDO,OD,OSE,17,IDOGUN,04
ONDO,OD,OSE,17,IFON I,05
ONDO,OD,OSE,17,IFON II,06
ONDO,OD,OSE,17,IJAGBA,07
ONDO,OD,OSE,17,IKARO/ELEGBEKA,08
ONDO,OD,OSE,17,IMERI,09
ONDO,OD,OSE,17,IMORU/ARIMOGIJA,10
ONDO,OD,OSE,17,OKELUSE,11
ONDO,OD,OSE,17,UTE,12
ONDO,OD,OWO,18,EHINOGBE,01
ONDO,OD,OWO,18,IGBOROKO I,02
ONDO,OD,OWO,18,IGBOROKO II,03
ONDO,OD,OWO,18,IJEBU I,04
ONDO,OD,OWO,18,IJEBU II,05
ONDO,OD,OWO,18,ILORO,06
ONDO,OD,OWO,18,IPELE,07
ONDO,OD,OWO,18,ISAIPEN,08
ONDO,OD,OWO,18,ISUADA/IPENMEN/IDASAN/OBASOOTO,09
ONDO,OD,OWO,18,IYARE,10
ONDO,OD,OWO,18,USO/EMURE ILE,11
OSUN,OS,ATAKUMOSA EAST,01,IWARA,01
OSUN,OS,ATAKUMOSA EAST,01,IGANGAN,02
OSUN,OS,ATAKUMOSA EAST,01,IPOLE,03
OSUN,OS,ATAKUMOSA EAST,01,IPERINDO,04
OSUN,OS,ATAKUMOSA EAST,01,ETI-ONI,05
OSUN,OS,ATAKUMOSA EAST,01,AYEGUNLE,06
OSUN,OS,ATAKUMOSA EAST,01,FOREST RESERVE I,07
OSUN,OS,ATAKUMOSA EAST,01,FOREST RESERVE II,08
OSUN,OS,ATAKUMOSA EAST,01,FAFORIJI,09
OSUN,OS,ATAKUMOSA EAST,01,AJEBANDELE,10
OSUN,OS,ATAKUMOSA WEST,02,OSU I,01
OSUN,OS,ATAKUMOSA WEST,02,OSU II,02
OSUN,OS,ATAKUMOSA WEST,02,OSU III,03
OSUN,OS,ATAKUMOSA WEST,02,IBODI,04
OSUN,OS,ATAKUMOSA WEST,02,IFELODUN,05
OSUN,OS,ATAKUMOSA WEST,02,ITA GUNMODI,06
OSUN,OS,ATAKUMOSA WEST,02,OKE BODE,07
OSUN,OS,ATAKUMOSA WEST,02,ISA OBI,08
OSUN,OS,ATAKUMOSA WEST,02,MUROKO,09
OSUN,OS,ATAKUMOSA WEST,02,IFEWARA I,10
OSUN,OS,ATAKUMOSA WEST,02,IFEWARA II,11
OSUN,OS,AYEDAADE,03,BALOGUN,01
OSUN,OS,AYEDAADE,03,OTUN BALOGUN,02
OSUN,OS,AYEDAADE,03,OLUFI,03
OSUN,OS,AYEDAADE,03,OTUN-OLUFI,04
OSUN,OS,AYEDAADE,03,IJEGBE/OKE-ESO/OKE-OWU IJUGBE,05
OSUN,OS,AYEDAADE,03,LAGERE/AMOLA,06
OSUN,OS,AYEDAADE,03,GBONGAN RURAL,07
OSUN,OS,AYEDAADE,03,ODE-OMU RURAL,08
OSUN,OS,AYEDAADE,03,OBALUFON,09
OSUN,OS,AYEDAADE,03,ANLUGBUA,10
OSUN,OS,AYEDAADE,03,ARAROMI-OWU,11
OSUN,OS,AYEDIRE,04,OLUPONNA I,01
OSUN,OS,AYEDIRE,04,OLUPONNA 1I,02
OSUN,OS,AYEDIRE,04,OLUPONNA 1II,03
OSUN,OS,AYEDIRE,04,OKE-OSUN,04
OSUN,OS,AYEDIRE,04,ILEOGBO I,05
OSUN,OS,AYEDIRE,04,ILEOGBO II,06
OSUN,OS,AYEDIRE,04,ILEOGBO III,07
OSUN,OS,AYEDIRE,04,ILEOGBO IV,08
OSUN,OS,AYEDIRE,04,KUTA I,09
OSUN,OS,AYEDIRE,04,KUTA II,10
OSUN,OS,BOLUWADURO,05,OKE-OMI OTAN,01
OSUN,OS,BOLUWADURO,05,OKE ODE OTAN,02
OSUN,OS,BOLUWADURO,05,OKE-OTAN,03
OSUN,OS,BOLUWADURO,05,GBELERU OBAALA I,04
OSUN,OS,BOLUWADURO,05,GBELERU OBAALA II,05
OSUN,OS,BOLUWADURO,05,OBALA ILORO,06
OSUN,OS,BOLUWADURO,05,ERIPA,07
OSUN,OS,BOLUWADURO,05,OKE-IRUN,08
OSUN,OS,BOLUWADURO,05,IRESI I,09
OSUN,OS,BOLUWADURO,05,IRESI II,10
OSUN,OS,BORIPE,06,OLOTI IRAGBIJI,01
OSUN,OS,BORIPE,06,OJA - OBA,02
OSUN,OS,BORIPE,06,COLLEGE/EGBADA ROAD,03
OSUN,OS,BORIPE,06,ISALE-OYO,04
OSUN,OS,BORIPE,06,AGBA,05
OSUN,OS,BORIPE,06,ORORUWO,06
OSUN,OS,BORIPE,06,ADA I,07
OSUN,OS,BORIPE,06,ADA II,08
OSUN,OS,BORIPE,06,ISALE ASA IREE,09
OSUN,OS,BORIPE,06,OKE ESA/OKE OGI,10
OSUN,OS,BORIPE,06,OKE AREE,11
OSUN,OS,EDE NORTH,07,OLABA/ATAPARA,01
OSUN,OS,EDE NORTH,07,ABOGUNDE/SAGBA,02
OSUN,OS,EDE NORTH,07,OLOGUN/AGBAAKIN,03
OSUN,OS,EDE NORTH,07,OLUSOKUN,04
OSUN,OS,EDE NORTH,07,ALUSEKERE,05
OSUN,OS,EDE NORTH,07,SABO/AGBONGBE I,06
OSUN,OS,EDE NORTH,07,SABO/AGBONGBE II,07
OSUN,OS,EDE NORTH,07,ISIBO/BUARI-ISOLA,08
OSUN,OS,EDE NORTH,07,APASO,09
OSUN,OS,EDE NORTH,07,JAGUN/JAGUN EDE,10
OSUN,OS,EDE NORTH,07,BARA EJEMU,11
OSUN,OS,EDE SOUTH,08,BABANLA/AGATE,01
OSUN,OS,EDE SOUTH,08,KUYE,02
OSUN,OS,EDE SOUTH,08,ASUNMO,03
OSUN,OS,EDE SOUTH,08,ALAJUE I,04
OSUN,OS,EDE SOUTH,08,ALAJUE II,05
OSUN,OS,EDE SOUTH,08,OLODAN,06
OSUN,OS,EDE SOUTH,08,BABASANYA,07
OSUN,OS,EDE SOUTH,08,SEKONA,08
OSUN,OS,EDE SOUTH,08,OLOKI/AKODA,09
OSUN,OS,EDE SOUTH,08,LOOGUN,10
OSUN,OS,EGBEDORE,09,AWO/ABUDO,01
OSUN,OS,EGBEDORE,09,ARA I,02
OSUN,OS,EGBEDORE,09,ARA II,03
OSUN,OS,EGBEDORE,09,IDO-OSUN,04
OSUN,OS,EGBEDORE,09,IRA GBERI I,05
OSUN,OS,EGBEDORE,09,IRA GBERI II,06
OSUN,OS,EGBEDORE,09,IWOYE/IDOO/ORIGO,07
OSUN,OS,EGBEDORE,09,IKOTUN,08
OSUN,OS,EGBEDORE,09,OJO/ARO,09
OSUN,OS,EGBEDORE,09,OKIN NI/OLORUNSOGO/OFATEDO,10
OSUN,OS,EJIGBO,10,ELEJIGBO 'A',01
OSUN,OS,EJIGBO,10,ELEJIGBO 'B'/OSOLO,02
OSUN,OS,EJIGBO,10,ELEJIGBO 'C'/MAPO,03
OSUN,OS,EJIGBO,10,ELEJIGBO 'D'/EJEMU,04
OSUN,OS,EJIGBO,10,ELEJIGBO/AYEGBOGBO,05
OSUN,OS,EJIGBO,10,OLA/AYE/AGURODO,06
OSUN,OS,EJIGBO,10,IFEODAN 'A'/OWU-ILE,07
OSUN,OS,EJIGBO,10,IFEODAN 'B'/MASIFA,08
OSUN,OS,EJIGBO,10,ILAWO/ISOKO/ISUNDUNRIN,09
OSUN,OS,EJIGBO,10,INISA I/AATO/IGBON,10
OSUN,OS,EJIGBO,10,INISA II/AFAAKE/AYEGUNLE,11
OSUN,OS,IFE CENTRAL,11,ILARE I,01
OSUN,OS,IFE CENTRAL,11,ILARE 1I,02
OSUN,OS,IFE CENTRAL,11,ILARE III,03
OSUN,OS,IFE CENTRAL,11,ILARE IV,04
OSUN,OS,IFE CENTRAL,11,IREMO/AJEBANDELE,05
OSUN,OS,IFE CENTRAL,11,IREMO II (ELEYELE),06
OSUN,OS,IFE CENTRAL,11,IREMO III,07
OSUN,OS,IFE CENTRAL,11,IREMO IV,08
OSUN,OS,IFE CENTRAL,11,IREMO V,09
OSUN,OS,IFE CENTRAL,11,AKARABATA,10
OSUN,OS,IFE CENTRAL,11,MORE OJAJA,11
OSUN,OS,IFEDAYO,12,OYI,01
OSUN,OS,IFEDAYO,12,AYETORO,02
OSUN,OS,IFEDAYO,12,ISINMI,03
OSUN,OS,IFEDAYO,12,BALOGUN,04
OSUN,OS,IFEDAYO,12,OBAALE,05
OSUN,OS,IFEDAYO,12,AWORO/OKE-ILA RURAL,06
OSUN,OS,IFEDAYO,12,ASAONI,07
OSUN,OS,IFEDAYO,12,CO-OPERATIVE,08
OSUN,OS,IFEDAYO,12,AKESIN,09
OSUN,OS,IFEDAYO,12,TEMIDIRE,10
OSUN,OS,IFE EAST,13,MORE,01
OSUN,OS,IFE EAST,13,ILODE I,02
OSUN,OS,IFE EAST,13,ILODE II,03
OSUN,OS,IFE EAST,13,OKEREWE I,04
OSUN,OS,IFE EAST,13,OKEREWE II,05
OSUN,OS,IFE EAST,13,OKEREWE III,06
OSUN,OS,IFE EAST,13,YEKEMI,07
OSUN,OS,IFE EAST,13,MODAKEKE I,08
OSUN,OS,IFE EAST,13,MODAKEKE II,09
OSUN,OS,IFE EAST,13,MODAKEKE III,10
OSUN,OS,IFELODUN,14,EESA IKIRUN,01
OSUN,OS,IFELODUN,14,AMOLA IKIRUN,02
OSUN,OS,IFELODUN,14,OWODE IKIRUN,03
OSUN,OS,IFELODUN,14,ISALE/OKE AFO,04
OSUN,OS,IFELODUN,14,IKIRUN RURAL,05
OSUN,OS,IFELODUN,14,"STATION ROAD, IKIRUN",06
OSUN,OS,IFELODUN,14,OKEBA IKIRUN,07
OSUN,OS,IFELODUN,14,OLONDE IKIRUN,08
OSUN,OS,IFELODUN,14,IBA I,09
OSUN,OS,IFELODUN,14,IBA II,10
OSUN,OS,IFELODUN,14,OBAGUN,11
OSUN,OS,IFELODUN,14,EKOENDE/EKO AJALA,12
OSUN,OS,IFE NORTH,15,ASIPA/AKINLALU,01
OSUN,OS,IFE NORTH,15,EDUNABON I,02
OSUN,OS,IFE NORTH,15,EDUNABON II,03
OSUN,OS,IFE NORTH,15,FAMIA,04
OSUN,OS,IFE NORTH,15,YAKOYO,05
OSUN,OS,IFE NORTH,15,IPETUMODU I,06
OSUN,OS,IFE NORTH,15,IPETUMODU II,07
OSUN,OS,IFE NORTH,15,MORO,08
OSUN,OS,IFE NORTH,15,OYERE I,09
OSUN,OS,IFE NORTH,15,OYERE - II,10
OSUN,OS,IFE SOUTH,16,AYESAN,01
OSUN,OS,IFE SOUTH,16,IKIJA I,02
OSUN,OS,IFE SOUTH,16,IKIJA II,03
OSUN,OS,IFE SOUTH,16,AARE,04
OSUN,OS,IFE SOUTH,16,MEFOWORADE,05
OSUN,OS,IFE SOUTH,16,OKE OWENA,06
OSUN,OS,IFE SOUTH,16,OLODE,07
OSUN,OS,IFE SOUTH,16,OSI,08
OSUN,OS,IFE SOUTH,16,KERE,09
OSUN,OS,IFE SOUTH,16,ABIRI OGUDU,10
OSUN,OS,IFE SOUTH,16,AYE,11
OSUN,OS,ILA,17,EJIGBO I,01
OSUN,OS,ILA,17,EJIGBO II,02
OSUN,OS,ILA,17,EJIGBO III,03
